node_id pop_name DSI OSI preferred_angle max_mean_rate(Hz) Avg_Rate(Hz)
209 e5Rbp4 0.49999999999999994 1.0 180 0.6 0.1
211 e5Rbp4 1.0 1.0 180 0.8 0.1
212 e5Rbp4 0.023085041593231274 0.02855716288626951 180 17.0 14.674999999999999
214 e5Rbp4 0.9326442173106044 0.7453559924999299 180 0.4 0.07500000000000001
216 e5Rbp4 1.0 1.0 180 0.4 0.05
217 e5Rbp4 1.0 1.0 180 0.2 0.025
218 e5Rbp4 0.24932697454611538 0.6086628989908094 180 2.8 1.0749999999999997
219 e5Rbp4 0.43270263662017694 0.392232270276368 180 2.0 0.6500000000000001
221 e5Rbp4 0.7198299074505112 0.7453559924999299 180 1.0 0.22499999999999998
222 e5Rbp4 0.24600073373717166 0.4184232829378338 180 8.0 3.1
223 e5Rbp4 0.013121587362765632 0.02407825629569836 45 10.4 9.85
224 e5Rbp4 0.9326442173106044 0.7453559924999298 225 0.4 0.07500000000000001
226 e5Rbp4 0.02507003508772088 0.10424226906654696 180 7.0 5.325
227 e5Rbp4 0.18652884346212087 0.5206833117271102 180 1.0 0.37500000000000006
228 e5Rbp4 0.08033009681010576 0.09543518511956495 180 11.2 7.85
229 e5Rbp4 0.7894474840086834 0.6885117594540955 180 2.4 0.425
230 e5Rbp4 0.07055931575857485 0.13627495458941244 180 10.0 6.6499999999999995
233 e5Rbp4 0.08270073308065089 0.11403614609797742 180 10.6 6.725
234 e5Rbp4 0.5 0.7071067811865477 225 0.4 0.1
235 e5Rbp4 0.23655757601988203 0.2905989669692611 180 7.8 3.4250000000000003
237 e5Rbp4 0.5811992846676014 0.6508541396588878 180 2.2 0.6000000000000001
238 e5Rbp4 0.5 0.7071067811865477 225 0.4 0.1
241 e5Rbp4 0.9434855817366556 0.7905694150420949 180 0.6 0.1
243 e5Rbp4 0.039640562827792894 0.1653948631090983 180 14.2 9.674999999999999
245 e5Rbp4 0.4246111756279205 0.6073568933579522 180 3.0 0.925
246 e5Rbp4 0.0652155457706402 0.13441715288626263 180 11.2 7.700000000000001
247 e5Rbp4 1.0 1.0 225 0.2 0.025
248 e5Rbp4 0.6393418934028166 0.53748384988657 180 1.6 0.375
249 e5Rbp4 0.12964754306424847 0.23020810634907737 180 16.8 8.7
250 e5Rbp4 0.2242188325567993 0.3628454281560232 180 3.0 1.3
251 e5Rbp4 0.04255230026360647 0.049387304886228514 180 11.0 8.649999999999999
252 e5Rbp4 0.13570808781126767 0.15297058540778355 180 13.0 7.499999999999999
253 e5Rbp4 0.967434549922917 0.8838834764831844 180 1.4 0.19999999999999998
254 e5Rbp4 0.03217913155011116 0.09423266703945529 180 12.6 9.525000000000002
255 e5Rbp4 0.18022805854743504 0.3261924426670092 180 4.8 2.075
257 e5Rbp4 0.16435697774428912 0.3409094918941332 225 5.6 2.8749999999999996
258 e5Rbp4 0.8556741731138804 0.6146362971528592 180 2.0 0.375
259 e5Rbp4 0.012561983790242254 0.0814646849546164 180 11.8 9.825
262 e5Rbp4 0.02486654401906362 0.06877073277451752 225 10.6 9.174999999999999
263 e5Rbp4 0.054834659386029085 0.11679025600161183 180 17.4 11.649999999999999
264 e5Rbp4 0.4574343800203342 0.552268050859363 180 1.8 0.5
265 e5Rbp4 0.4223115993103666 0.3952847075210474 180 0.6 0.2
266 e5Rbp4 0.4002914754078856 0.467453095715725 180 4.6 1.375
268 e5Rbp4 0.1050787190882646 0.2179113387653336 180 6.2 3.1999999999999997
269 e5Rbp4 0.5230767347127987 0.5439837932759934 180 2.6 0.7000000000000001
270 e5Rbp4 1.0 1.0 180 0.4 0.05
271 e5Rbp4 0.19970568379463138 0.3874382512472799 180 12.8 5.15
272 e5Rbp4 0.5214485498356427 0.5966649564829366 180 2.0 0.525
273 e5Rbp4 0.068154021157694 0.1880757564074792 180 5.2 3.65
275 e5Rbp4 0.12653851072995917 0.41608916581162886 180 3.4 1.9000000000000001
278 e5Rbp4 0.0758980837551735 0.1220903794854471 180 9.8 6.949999999999999
279 e5Rbp4 0.3180061272983803 0.41649656391752143 180 3.6 1.4
280 e5Rbp4 0.3257036201292308 0.19869776151901233 180 3.2 1.075
283 e5Rbp4 0.18789760935032382 0.3511028110843769 180 6.0 3.0750000000000006
284 e5Rbp4 0.42857142857142855 1.0 180 1.0 0.175
285 e5Rbp4 0.2770824210904013 0.36585365853658547 225 7.2 3.0749999999999997
287 e5Rbp4 0.29972142477120267 0.22333056935824205 225 2.8 1.1249999999999998
288 e5Rbp4 0.24720668512622768 0.24305086711954238 180 4.4 2.3
291 e5Rbp4 0.24173144106105032 0.39435657570821114 180 6.0 2.55
292 e5Rbp4 1.0 1.0 180 0.6 0.075
294 e5Rbp4 0.17274837755203581 0.37982347710832154 180 9.0 4.075
297 e5Rbp4 0.4264874961973381 0.47140452079103173 180 1.8 0.6
298 e5Rbp4 0.2682052363649233 0.5858287004510698 180 2.0 0.65
299 e5Rbp4 0.12431052548270691 0.1804348609797882 180 7.6 4.075
301 e5Rbp4 0.1107029686496756 0.19403406780099544 225 4.0 2.4749999999999996
303 e5Rbp4 0.18091337981055278 0.18087578440110783 180 7.8 4.500000000000001
304 e5Rbp4 0.0521755679380209 0.07582766675637524 225 16.4 12.875000000000002
306 e5Rbp4 0.35355339059327384 0.5 180 0.4 0.1
308 e5Rbp4 0.08786750853226898 0.1738453974720706 180 6.2 3.75
309 e5Rbp4 0.17135846840070207 0.5890150893739514 180 2.6 0.8750000000000001
310 e5Rbp4 0.05705399408655987 0.07985549646889843 180 6.6 4.95
312 e5Rbp4 0.025752686500839568 0.04706985999300246 180 11.2 9.575000000000001
313 e5Rbp4 0.14236345515194648 0.2210855282092718 225 5.4 3.1500000000000004
315 e5Rbp4 0.11942292420185363 0.31895876516808724 180 7.2 3.4999999999999996
317 e5Rbp4 0.028891646058912278 0.0577267334438183 225 17.0 14.75
319 e5Rbp4 0.0730704063598655 0.10976972584118946 225 27.4 19.725
320 e5Rbp4 1.0 1.0 180 0.2 0.025
323 e5Rbp4 0.44807634359746673 0.4000000000000001 180 3.6 1.25
326 e5Rbp4 0.14503109428698724 0.1877962917612203 180 11.4 6.6
328 e5Rbp4 0.8307306826069787 0.8338540040078958 180 2.4 0.4
332 e5Rbp4 0.09268061103130151 0.1919289674905418 180 5.2 3.2250000000000005
333 e5Rbp4 0.08060275962550283 0.1153501801580734 180 5.0 3.2
334 e5Rbp4 0.0658471187011196 0.10045249099870943 180 14.6 10.5
337 e5Rbp4 0.4542222327427708 0.48610173423908476 180 2.2 0.5750000000000001
338 e5Rbp4 0.016716302397400063 0.06400386879521874 225 14.6 12.675
339 e5Rbp4 0.20174333338983777 0.26076071555156405 180 10.6 5.5249999999999995
340 e5Rbp4 0.6799888091740077 0.7693092581620719 180 1.8 0.35000000000000003
341 e5Rbp4 0.03476974887317272 0.07128952996516323 180 12.6 9.925
342 e5Rbp4 0.06241680463436738 0.2507492434396388 180 15.6 9.075000000000001
343 e5Rbp4 0.04956613346279677 0.08137530515713112 180 10.4 8.475
344 e5Rbp4 0.7029348493177591 0.6260990336999411 180 2.8 0.625
345 e5Rbp4 0.10895721035279203 0.15886640593223533 180 5.2 2.85
346 e5Rbp4 0.01874064157379969 0.10932706300970378 180 14.6 10.750000000000002
347 e5Rbp4 0.3845959387827512 0.32542706982944386 180 3.2 1.2000000000000004
348 e5Rbp4 0.10330886893982189 0.1736192228052606 180 14.0 9.275
349 e5Rbp4 0.2929417899917672 0.47105385160556007 180 3.2 1.0250000000000001
351 e5Rbp4 0.023284922965965207 0.03221999967578953 180 9.4 8.674999999999999
352 e5Rbp4 0.016969797499722487 0.07425954284673751 225 8.8 7.475
353 e5Rbp4 0.6459830087282167 0.6885117594540955 225 2.0 0.42500000000000004
354 e5Rbp4 0.1575635988452411 0.3292977269420068 180 4.2 2.15
355 e5Rbp4 0.0641129789381351 0.13302576154637671 225 17.4 12.825000000000001
356 e5Rbp4 0.20568223302367325 0.6272917167946535 180 4.4 1.4000000000000001
358 e5Rbp4 0.6621745465407904 0.7142857142857144 180 0.6 0.175
359 e5Rbp4 0.033580120015738804 0.06430866702929842 180 11.4 9.625
360 e5Rbp4 0.10795209207688751 0.12055864402390819 180 6.8 4.275
362 e5Rbp4 0.3211515059117639 0.4436017738407593 180 4.4 1.475
363 e5Rbp4 0.5595865303863626 0.824621125123532 225 0.6 0.125
364 e5Rbp4 0.09419941476753628 0.1400397937841628 225 4.2 2.725
365 e5Rbp4 0.7313079257116775 0.625 225 1.6 0.4
366 e5Rbp4 0.13314355273982306 0.10131367535486689 180 3.6 2.275
367 e5Rbp4 0.2587108427854674 0.6470588235294116 180 1.6 0.42500000000000004
368 e5Rbp4 0.42802126391342016 0.3924018842390098 180 2.8 0.8500000000000001
370 e5Rbp4 0.628990387824437 0.7071067811865476 225 0.6 0.15000000000000002
371 e5Rbp4 0.2788330983308932 0.42428859477309366 180 2.4 0.7749999999999999
373 e5Rbp4 0.23010827725675362 0.3677985242255284 225 3.2 1.5500000000000003
375 e5Rbp4 0.15141708536659915 0.1358167167750552 180 4.2 2.4000000000000004
376 e5Rbp4 0.06222872985541162 0.05080841594427129 180 7.8 5.925
378 e5Rbp4 0.1675760313095764 0.2549724630285569 180 5.2 2.775
380 e5Rbp4 1.0 1.0 180 0.6 0.075
381 e5Rbp4 0.1443152327061733 0.2163151031617209 225 9.2 5.175000000000001
382 e5Rbp4 0.577159887023197 0.46818799642878506 180 2.0 0.625
383 e5Rbp4 0.5 1.0 225 0.6 0.1
386 e5Rbp4 0.18840180223400846 0.21895449280407991 225 3.8 2.2750000000000004
387 e5Rbp4 0.08743756801108139 0.2241448855209849 180 7.6 4.199999999999999
388 e5Rbp4 0.5039342904607018 0.5821022034029862 225 1.8 0.55
389 e5Rbp4 0.03193950939850177 0.06724380861057076 225 8.6 6.825000000000001
390 e5Rbp4 0.23970330661820322 0.4054615801411047 225 2.4 1.05
391 e5Rbp4 0.13950146818565376 0.24310192569791264 225 6.0 2.925
392 e5Rbp4 0.04374607263111172 0.08672563779454544 180 12.2 9.425
395 e5Rbp4 0.5052513325228933 0.7091957274840681 180 1.2 0.325
396 e5Rbp4 0.03851701255663221 0.03965084754317088 225 6.0 5.35
397 e5Rbp4 0.4912085860693002 0.7453559924999299 225 0.4 0.07500000000000001
398 e5Rbp4 0.012552255744018755 0.03959680005245961 45 7.2 6.800000000000001
399 e5Rbp4 0.3363155568858671 0.514534962572215 180 1.6 0.675
401 e5Rbp4 0.04035641243467366 0.06681714533264184 180 10.8 8.924999999999999
402 e5Rbp4 0.2133883476483184 0.45069390943299864 0 0.8 0.4
403 e5Rbp4 0.03267062659146086 0.13015517622422543 180 7.2 5.6000000000000005
404 e5Rbp4 0.6542176125442214 0.5815405283006435 180 3.4 0.7749999999999999
405 e5Rbp4 0.253316121495967 0.3401018230526025 225 6.8 3.275
406 e5Rbp4 0.017892900429017023 0.0533318770869997 180 9.8 8.2
407 e5Rbp4 0.5595865303863626 0.7211102550927979 180 0.4 0.125
409 e5Rbp4 0.19257791955415204 0.2650432679475137 180 2.6 1.1
410 e5Rbp4 0.29467213235753875 0.40232077224612495 180 5.6 2.3
411 e5Rbp4 0.02063084841828087 0.08710801393728221 180 9.0 7.175
412 e5Rbp4 0.060368014773122085 0.10638297872340426 180 3.6 2.35
413 e5Rbp4 0.15245552524234884 0.16055459438389724 180 2.8 1.875
415 e5Rbp4 0.23441817042829127 0.3409872698333713 225 4.4 2.0749999999999997
416 e5Rbp4 0.5169905420929658 0.7071067811865476 180 1.0 0.25
417 e5Rbp4 0.6719824442047846 0.9262765060609457 225 2.0 0.325
418 e5Rbp4 0.35360833741533787 0.4390259265377565 180 1.6 0.525
419 e5Rbp4 1.0 1.0 180 0.2 0.025
420 e5Rbp4 0.38268343236508984 0.7071067811865475 45 0.2 0.05
422 e5Rbp4 0.1252234753029923 0.22122228293440208 180 2.8 1.7250000000000003
423 e5Rbp4 1.0 1.0 180 0.2 0.025
424 e5Rbp4 0.5595865303863626 0.7211102550927979 180 0.4 0.125
426 e5Rbp4 0.02573954053382867 0.03895776595452905 180 11.6 10.525
427 e5Rbp4 0.12846343188886433 0.2506507306027945 180 5.4 3.3750000000000004
428 e5Rbp4 1.0 1.0 225 0.2 0.025
430 e5Rbp4 0.08919818824885353 0.20361138847947402 225 10.8 6.925
432 e5Rbp4 0.6592337941099781 0.625 225 1.4 0.4
433 e5Rbp4 0.03355597185010407 0.06387865297308881 225 11.8 10.1
436 e5Rbp4 0.020463318202332804 0.0898452822291822 225 7.2 5.8500000000000005
438 e5Rbp4 0.15384615384615385 0.6007884366082041 225 1.6 0.65
439 e5Rbp4 0.1490828506242424 0.2824627994323584 225 7.6 4.2749999999999995
440 e5Rbp4 0.4149631362904978 0.5897459095340368 180 4.6 1.45
441 e5Rbp4 0.05243608224301616 0.28587297180578347 225 4.0 2.625
442 e5Rbp4 0.6929096493834652 0.7288689868556626 225 0.8 0.2
443 e5Rbp4 0.22400242221731512 0.312372422938141 225 2.8 1.4000000000000001
444 e5Rbp4 0.2695085384663175 0.17200522903844534 180 3.4 1.6250000000000002
445 e5Rbp4 1.0 1.0 225 0.2 0.025
446 e5Rbp4 0.18350990558792446 0.3150208244461162 180 8.2 4.3999999999999995
448 e5Rbp4 0.13167820787605503 0.4366062299143245 225 4.8 2.0
450 e5Rbp4 0.4912085860693002 0.7453559924999299 225 0.4 0.07500000000000001
452 e5Rbp4 0.0779453428140998 0.11378729812197319 180 6.2 4.35
453 e5Rbp4 0.02253326763736629 0.08127664151569512 180 5.4 4.35
454 e5Rbp4 0.3869681368453069 0.5330562952247573 225 3.4 0.9249999999999999
455 e5Rbp4 0.10873840756196507 0.15193452792199436 180 5.6 3.9250000000000007
456 e5Rbp4 0.9238795325112866 0.7071067811865476 180 0.2 0.05
